book_id,title,title_without_series,isbn,isbn13,openlibrary_title,openlibrary_authors,openlibrary_isbn10,openlibrary_isbn13,google_title,google_authors,google_isbn10,google_isbn13,title_similarity_openlibrary,title_similarity_google,title_similarity_between_apis,isbn13_match_openlibrary,isbn13_match_google,same_isbn13_between_apis,match_score,match_status
22351498,"Dearest Clementine (Dearest, #1)","Dearest Clementine (Dearest, #1)",,,Dearest Clementine,Lex Martin,1682305945,9781950554232,,,,,0.7826,0.0,0.0,False,False,False,5,BAIXO
10374186,A Single Man,A Single Man,,,Un Hombre Soltero/ a Single Man,Christopher Isherwood,8483460963,9788483460962,,,,,0.5714,0.0,0.0,False,False,False,-25,REJEITAR
24923298,"Uncovering You 9: Liberation (Uncovering You, #9)","Uncovering You 9: Liberation (Uncovering You, #9)",,,Uncovering You 9,Scarlett Edwards,1508505608,9781508505600,,,,,0.5333,0.0,0.0,False,False,False,-25,REJEITAR
11449247,"Anathema (Causal Enchantment, #1)","Anathema (Causal Enchantment, #1)",0986915505,9780986915505,Anathema,Colleen Coble,1595542477,9781595542472,,,,,0.4324,0.0,0.0,False,False,False,-17,REJEITAR
22816034,Make It Right (Nightshade MC #1),Make It Right (Nightshade MC #1),,,Making It Right,Catherine Bybee,1536623113,9781536623116,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
23109203,"Best Foot Forward (The Best Girls, #4)","Best Foot Forward (The Best Girls, #4)",,9781311365040,Best Foot Forward,Joan Bauer,1440690197,9781440690198,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
29058155,"Harry Potter and the Cursed Child (Harry Potter, #8)","Harry Potter and the Cursed Child (Harry Potter, #8)",,,"Harry Potter and the Cursed Child, Parts 1 & 2 and Harry Potter and the Philosopher's Stone 2 Books Bundle Collection",J. K. Rowling|Jack Thorne|John Tiffany,9123513683,9789123513680,,,,,0.5802,0.0,0.0,False,False,False,-17,REJEITAR
22823400,The Littlest Cowboy (The Texas Brands #1),The Littlest Cowboy (The Texas Brands #1),,,Littlest Cowboy (The Texas Brand),Maggie Shayne,0373077165,9780373077168,,,,,0.8986,0.0,0.0,False,False,False,14,BAIXO
18883551,"Others of Edenton: Box Set - New Beginnings, In Too Deep, Shadows Fall, Shadows of the Past","Others of Edenton: Box Set - New Beginnings, In Too Deep, Shadows Fall, Shadows of the Past",,,Others of Edenton,Brandy Rivers,1494266571,9781511545853,,,,,0.3333,0.0,0.0,False,False,False,-17,REJEITAR
16006196,"Bad Attitude (Bad in Baltimore, #3)","Bad Attitude (Bad in Baltimore, #3)",,,Bad Attitudes,Agnes Owens,0747565929,9780747565925,,,,,0.5455,0.0,0.0,False,False,False,-25,REJEITAR
29233804,"Wolfsong (Green Creek, #1)","Wolfsong (Green Creek, #1)",,,La canción del lobo,T. J. Klune,8412214870,9788412214871,,,,,0.2927,0.0,0.0,False,False,False,-25,REJEITAR
13793061,"The Cormorant (Miriam Black, #3)","The Cormorant (Miriam Black, #3)",,,The Traitor Baru Cormorant (Baru Cormorant #1),Seth Dickinson,0765380722,9780765380722,,,,,0.507,0.0,0.0,False,False,False,-17,REJEITAR
18105102,"Reviving Izabel (In the Company of Killers, #2)","Reviving Izabel (In the Company of Killers, #2)",,,Reviving Izabel,J. A. Redmerski,1494297523,9781494297527,,,,,0.5172,0.0,0.0,False,False,False,-17,REJEITAR
20960876,"The Hidden Child (Patrik Hedström, #5)","The Hidden Child (Patrik Hedström, #5)",,,The Hidden Child (Adlib S.),Anne Cassidy,0590543083,9780590543088,,,,,0.7241,0.0,0.0,False,False,False,-25,REJEITAR
16102879,"Fate and Fury (The Grey Wolves, #6)","Fate and Fury (The Grey Wolves, #6)",,,En manos de las furias,Lauren Groff,9048825571,9788426403001,,,,,0.3396,0.0,0.0,False,False,False,-17,REJEITAR
23010560,"Bitten by a Hellcat (Eternal Mates, #6)","Bitten by a Hellcat (Eternal Mates, #6)",,,Bitten by a Hellcat: Eternal Mates Romance Series,Felicity Heaton,1909306851,9781909306851,,,,,0.8193,0.0,0.0,False,False,False,13,BAIXO
25215250,A Texas State of Mind (Port Serenity #1),A Texas State of Mind (Port Serenity #1),,,A Texas State of Mind,Ann DeFee,1942209045,9781942209041,,,,,0.7241,0.0,0.0,False,False,False,-25,REJEITAR
23482622,"Verum (The Nocte Trilogy, #2)","Verum (The Nocte Trilogy, #2)",,,Grimorium Verum,Joseph H. Peterson,1434811166,9781434811165,,,,,0.25,0.0,0.0,False,False,False,-25,REJEITAR
30826489,"A Time to Kill (Jake Brigance, #1)","A Time to Kill (Jake Brigance, #1)",,978080164030,A Time to Kill,John Grisham,0553745190,9780553745191,,,,,0.6364,0.0,0.0,False,False,False,-17,REJEITAR
8162562,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing","Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",0553386735,9780553386738,"Women's bodies, women's wisdom",Christiane Northrup,,9780553807936,,,,,0.5321,0.0,0.0,False,False,False,-25,REJEITAR
13572074,Public Meltdown: The Story of the Vermont Yankee Nuclear Power Plant,Public Meltdown: The Story of the Vermont Yankee Nuclear Power Plant,9781935052,,Public meltdown,Richard Watts,1887043020,9781935052609,,,,,0.3659,0.0,0.0,False,False,False,-17,REJEITAR
24795442,"Getting In the Mood (Sapphire Falls, #3.75)","Getting In the Mood (Sapphire Falls, #3.75)",,9780986324529,Getting in the Mood,Marilyn Harpin,158741130X,9781587411304,,,,,0.6552,0.0,0.0,False,False,False,-25,REJEITAR
32992611,"Lost in Between (Finding Me, #1)","Lost in Between (Finding Me, #1)",,9781943443222,Lost In Between Dimensions,Jorge Scerba,1425778011,9781425778019,,,,,0.7407,0.0,0.0,False,False,False,-25,REJEITAR
21466325,"Dariel, a Romance of Surrey","Dariel, a Romance of Surrey",,,Dariel,R. D. Blackmore,1017700524,9781484174623,,,,,0.375,0.0,0.0,False,False,False,-25,REJEITAR
23923007,Another Day (Every Day #2),Another Day (Every Day #2),,,Another Day,David Levithan,1101916060,9781101916063,,,,,0.6471,0.0,0.0,False,False,False,-17,REJEITAR
8423493,"Catching Fire (The Hunger Games, #2)","Catching Fire (The Hunger Games, #2)",,,The Hunger Games Complete Trilogy,Suzanne Collins,1407139983,9781407139982,,,,,0.5231,0.0,0.0,False,False,False,-17,REJEITAR
20687181,"Thirty-Two and a Half Complications (Rose Gardner Mystery, #5)","Thirty-Two and a Half Complications (Rose Gardner Mystery, #5)",,,Thirty-Two and a Half Complications,Denise Grover Swank,1713288931,9781713288930,,,,,0.7527,0.0,0.0,False,False,False,5,BAIXO
23291494,"Ice (Regulators MC, #1)","Ice (Regulators MC, #1)",,,Pushing Ice,Alastair Reynolds,110166407X,9781101664070,,,,,0.2,0.0,0.0,False,False,False,-25,REJEITAR
11235712,"Cinder (The Lunar Chronicles, #1)","Cinder (The Lunar Chronicles, #1)",,,Cinder,Marissa Meyer,1432875868,9781432875862,,,,,0.3429,0.0,0.0,False,False,False,-25,REJEITAR
16128504,The Woodcutter,The Woodcutter,,,Woodcutter,Reginald Hill,0007343906,9780007419326,,,,,0.8333,0.0,0.0,False,False,False,13,BAIXO
15789415,"The Forgotten (John Puller, #2)","The Forgotten (John Puller, #2)",1607885778,9781607885771,Warrior Cats Staffel 4/05. Zeichen der Sterne. Der verschollene Krieger,Erin Hunter,3407811888,9783407811882,,,,,0.25,0.0,0.0,False,False,False,-17,REJEITAR
25781221,"Beyond Her Words (Corrupt Chaos MC, #1)","Beyond Her Words (Corrupt Chaos MC, #1)",,,Beyond Her Words,Bink Cummings,1519122896,9781519122896,,,,,0.6275,0.0,0.0,False,False,False,-17,REJEITAR
22609089,"Searching for Beautiful (Searching For, #3)","Searching for Beautiful (Searching For, #3)",,,Searching for Beauty,Cherie Burns,0312547242,9780312547257,,,,,0.6441,0.0,0.0,False,False,False,-17,REJEITAR
30240488,The Man Who Laughs,The Man Who Laughs,,,"Batman, the man who laughs",Ed Brubaker,1401216269,9781401216269,,,,,0.8372,0.0,0.0,False,False,False,5,BAIXO
2143504,Muhammad SAW: The Super Leader Super Manager,Muhammad SAW: The Super Leader Super Manager,,9789791671200,Sejarah Lengkap Sirah Nabi Muhammad (S.A.W.) (Jilid 1 - 8),K.H. Moenawar Chalil,9839494503,9789839494501,,,,,0.3191,0.0,0.0,False,False,False,-17,REJEITAR
29081815,"CXVI Desperate Measures (CXVI Trilogy, #3)","CXVI Desperate Measures (CXVI Trilogy, #3)",,,CXVI Desperate Measures,Angie Smith,1530538092,9781530538096,,,,,0.7541,0.0,0.0,False,False,False,5,BAIXO
18661161,A Present From The Past,A Present From The Past,9350880822,9789350880821,"Memories, a Present from the Past",Kathryn Hillen,0310345510,9780310345510,,,,,0.8364,0.0,0.0,False,False,False,5,BAIXO
39963,"A Long Way from Chicago (A Long Way from Chicago, #1)","A Long Way from Chicago (A Long Way from Chicago, #1)",0142401102,9780142401101,A long way from Chicago,Richard Peck|R. Peck,1415526370,,,,,,0.6389,0.0,0.0,False,False,False,-25,REJEITAR
17313155,Placid Point: Tales from the History of Transhumanity,Placid Point: Tales from the History of Transhumanity,9781452345,,Placid Point,Graham Storrs,1452345473,9781452345475,,,,,0.375,0.0,0.0,False,False,False,-17,REJEITAR
18106877,"Whiskey for Breakfast (An Addison Holmes Mystery, #3)","Whiskey for Breakfast (An Addison Holmes Mystery, #3)",,,Whiskey for Breakfast,Liliana Hart,1490504036,9781490504032,,,,,0.6,0.0,0.0,False,False,False,-17,REJEITAR
34211216,"We Thought We Were Invincible (Invincible, #1)","We Thought We Were Invincible (Invincible, #1)",,,We Thought We Were Invincible,Michelle MacQueen,1073347478,9781073347476,,,,,0.8169,0.0,0.0,False,False,False,13,BAIXO
18336963,"Tess ( By the Sea, #1 )","Tess ( By the Sea, #1 )",,,Tears of Tess,Pepper Winters,1492103748,9781492103745,,,,,0.2667,0.0,0.0,False,False,False,-17,REJEITAR
11156585,The Language of the Sea,The Language of the Sea,,,Secret languages of the sea,Robert Forrest Burgess,0396080111,9780396080114,,,,,0.84,0.0,0.0,False,False,False,5,BAIXO
21529907,"The Hazards of Sex on the Beach (Hazards, #3)","The Hazards of Sex on the Beach (Hazards, #3)",,,Hazards of Sex on the Beach,Alyssa Ivy,1500515108,9781500515102,,,,,0.7941,0.0,0.0,False,False,False,13,BAIXO
12973249,Westin Family Ties (Harlequin Intrigue #1315),Westin Family Ties (Harlequin Intrigue #1315),,,Westin Family Ties,Alice Sharpe,0373746369,9780373746361,,,,,0.6,0.0,0.0,False,False,False,-25,REJEITAR
74929,"Hellsing, Vol. 08 (Hellsing, #8)","Hellsing, Vol. 08 (Hellsing, #8)",1593077807,9781593077808,Hellsing,Kohta Hirano|Duane Johnson|Wilbert Lacuna,159307056X,9781593070564,,,,,0.4706,0.0,0.0,False,False,False,-25,REJEITAR
17839135,"Some like It Wild (The Wild Ones, #2)","Some like It Wild (The Wild Ones, #2)",,,Some Like It Wild,Teresa Medeiros,1410419568,9780061828331,,,,,0.68,0.0,0.0,False,False,False,-25,REJEITAR
20645941,"The Story of Us (Carnage, #1)","The Story of Us (Carnage, #1)",,,The story of us,Deb Caletti,1442423471,9781442423473,,,,,0.75,0.0,0.0,False,False,False,13,BAIXO
18464105,"Birthmark (La Patron, #3)","Birthmark (La Patron, #3)",,,Birthmarked Trilogy,Caragh M. O'Brien,1466885505,9781466885509,,,,,0.65,0.0,0.0,False,False,False,-17,REJEITAR
24216178,"Zero Day Exploit (Bayou's End, #1.5)","Zero Day Exploit (Bayou's End, #1.5)",,,Zero-Day Exploit : ,Rob Shein,0080543928,9780080543925,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
26172022,Second Chance Ranch (Three Rivers Ranch #1),Second Chance Ranch (Three Rivers Ranch #1),,,Shelter Me (Second Chance Ranch),Catherine Mann,0425269884,9780425269886,,,,,0.5429,0.0,0.0,False,False,False,-25,REJEITAR
885496,Your Many Faces: The First Step to Being Loved,Your Many Faces: The First Step to Being Loved,0890871205,9780890871201,Your many faces,Virginia Satir,0890871876,,,,,,0.5,0.0,0.0,False,False,False,-25,REJEITAR
22107044,"Heart Recaptured (Hades Hangmen, #2)","Heart Recaptured (Hades Hangmen, #2)",,,Heart Recaptured,Tillie Cole,1505592739,9781505592733,,,,,0.6667,0.0,0.0,False,False,False,-17,REJEITAR
25470958,"Witch Me Luck (Wicked Witches of the Midwest, #6)","Witch Me Luck (Wicked Witches of the Midwest, #6)",,,Witch Me Luck,S. J. Wells|K. J. Emrick,1717871194,9781717871190,,,,,0.4483,0.0,0.0,False,False,False,-25,REJEITAR
11948797,"Brightest Kind of Darkness (Brightest Kind of Darkness, #1)","Brightest Kind of Darkness (Brightest Kind of Darkness, #1)",,,Brightest Kind of Darkness,P. T. Michelle|Patrice Michelle,1466038233,9781466447646,,,,,0.642,0.0,0.0,False,False,False,-17,REJEITAR
17978510,"Endgame (Night School, #5)","Endgame (Night School, #5)",,,Endgame,James Frey|Nils Johnson-Shelton,0062332597,9781484494240,,,,,0.4828,0.0,0.0,False,False,False,-17,REJEITAR
12109463,"Wired (Wired, #1)","Wired (Wired, #1)",,,Wired for love,Stan Tatkin,1648482988,9781608820580,,,,,0.5926,0.0,0.0,False,False,False,-17,REJEITAR
27216708,Keece and Paris: A Mil-Town Love Story,Keece and Paris: A Mil-Town Love Story,,,Keece and Paris,Charae Lewis,1518648428,9781518648427,,,,,0.5769,0.0,0.0,False,False,False,-25,REJEITAR
26819448,"A Coronation of Kings (A Kingdom Divided, #1)","A Coronation of Kings (A Kingdom Divided, #1)",,,A Coronation Of Kings,S C Stokes,064880237X,9780648802372,,,,,0.6774,0.0,0.0,False,False,False,-25,REJEITAR
23270216,"The Blackthorn Key (The Blackthorn Key, #1)","The Blackthorn Key (The Blackthorn Key, #1)",1481446517,9781481446518,The Blackthorn Key,Kevin Sands,9781481446518,,,,,,0.6316,0.0,0.0,False,False,False,-17,REJEITAR
16031895,"Just for Now (Escape to New Zealand, #3)","Just for Now (Escape to New Zealand, #3)",,,Just For Now,Abbi Glines,1442488611,9781442488618,,,,,0.5,0.0,0.0,False,False,False,-17,REJEITAR
33792954,"Break In The Storm (WeHo, #2)","Break In The Storm (WeHo, #2)",,,Break in the Storm,Sherryl D. Hancock,1839192305,9781839192302,,,,,0.8372,0.0,0.0,False,False,False,5,BAIXO
15717721,"If I Were You (Inside Out, #1)","If I Were You (Inside Out, #1)",,,If I were you,Joan Aiken,0816144370,9780816144372,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
22328558,"Red Queen (Red Queen, #1)","Red Queen (Red Queen, #1)",0062362712,9780062362711,Red Queen,Victoria Aveyard,0062310631,9780062310637,,,,,0.6,0.0,0.0,False,False,False,-25,REJEITAR
20431030,"Angels in Leather (Rebels on Bikes, #1)","Angels in Leather (Rebels on Bikes, #1)",,,Angel in Leather,Gwen Campbell,1419935887,9781419935886,,,,,0.6275,0.0,0.0,False,False,False,-17,REJEITAR
6566835,"The Boleyn Inheritance (The Tudor Court, #3)","The Boleyn Inheritance (The Tudor Court, #3)",,,The Boleyn Inheritance,Philippa Gregory,0743565088,9780743565080,,,,,0.7097,0.0,0.0,False,False,False,-17,REJEITAR
155870,The Frog King: A Love Story,The Frog King: A Love Story,0641692617,9781573229388,The frog king,Adam Davies,1573229385,,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
23395788,"Beautiful Oblivion (The Maddox Brothers, #1)","Beautiful Oblivion (The Maddox Brothers, #1)",3492305814,9783492305815,Beautiful oblivion,Jamie McGuire,1476794944,9781476794945,,,,,0.6207,0.0,0.0,False,False,False,-17,REJEITAR
9584627,Port Mortuary,Port Mortuary,1101462981,9781101462980,Autopsia virtuale,Patricia Cornwell,8804611375,9788804611370,,,,,0.4,0.0,0.0,False,False,False,-17,REJEITAR
18080889,"Worth the Fight (MMA Fighter, #1)","Worth the Fight (MMA Fighter, #1)",,,Worth the Fighting For,John McCain|Mark Salter,0756767598,9780756767594,,,,,0.7059,0.0,0.0,False,False,False,-25,REJEITAR
24510947,URBEX: Opuštěná místa v Čechách,URBEX: Opuštěná místa v Čechách,,9788024753362,Urbex,Timothy Hannem,2081356074,9782081356078,,,,,0.2857,0.0,0.0,False,False,False,-17,REJEITAR
32571395,One of Us Is Lying,One of Us Is Lying,,,One of Us Is Lying TR 9-Copy Floor Display,Karen M. McManus|Moisés Barcia Rodríguez|Yaʻel Akhmon,1524756881,9780593388013,,,,,0.6,0.0,0.0,False,False,False,-25,REJEITAR
11061080,"Spider's Revenge (Elemental Assassin, #5)","Spider's Revenge (Elemental Assassin, #5)",,,Spider's revenge,Jennifer Estep,1439192642,9781439192641,,,,,0.6038,0.0,0.0,False,False,False,-17,REJEITAR
25573737,"Sugar Daddy (Sugar Bowl, #1)","Sugar Daddy (Sugar Bowl, #1)",,,Sugar Daddy,Lisa Kleypas,1250773008,9781429917049,,,,,0.6286,0.0,0.0,False,False,False,-25,REJEITAR
25396970,"Lurking in the Deep (Lurking series, #1)","Lurking in the Deep (Lurking series, #1)",,,"Creatures That Lurk in the Deep, Dark Forest",Dale Gravett,1528937538,9781786290069,,,,,0.5823,0.0,0.0,False,False,False,-17,REJEITAR
16044966,"The Tudor Conspiracy (The Spymaster Chronicles, #2)","The Tudor Conspiracy (The Spymaster Chronicles, #2)",0312658494,9780312658496,The Tudor conspiracy,C. W. Gortner,1250042771,9781250042774,,,,,0.597,0.0,0.0,False,False,False,-25,REJEITAR
14059999,Thorn,Thorn,,,A Court of Thorns and Roses,Sarah J. Maas,1490640738,9781490640730,,,,,0.3125,0.0,0.0,False,False,False,-17,REJEITAR
18364153,"Heaven's Sinners (The MC Sinners, #2)","Heaven's Sinners (The MC Sinners, #2)",,,Heaven's Sinners,Bella Jewel,1492828211,9781492828211,,,,,0.6531,0.0,0.0,False,False,False,-17,REJEITAR
18810289,The 7th Day,The 7th Day,,,On the 7th Day,Tamiko Evans,,9798697046159,,,,,0.88,0.0,0.0,False,False,False,14,BAIXO
9797582,"Last Sacrifice (Vampire Academy, #6)","Last Sacrifice (Vampire Academy, #6)",,,Last Sacrifice,Richelle Mead,1595143068,9781595143068,,,,,0.6087,0.0,0.0,False,False,False,-17,REJEITAR
23008046,"His Frozen Heart (Brewer Brothers, #1)","His Frozen Heart (Brewer Brothers, #1)",,,His Frozen Heart,Georgia Le Carre,191057581X,9781910575819,,,,,0.64,0.0,0.0,False,False,False,-25,REJEITAR
23604743,Behind the Blindfold (Volume 1),Behind the Blindfold (Volume 1),,,Behind the Blindfold,Natalie Wrye,1517484774,9781512176926,,,,,0.8163,0.0,0.0,False,False,False,13,BAIXO
77393,"Anne of Windy Poplars (Anne of Green Gables, #4)","Anne of Windy Poplars (Anne of Green Gables, #4)",0553213164,9780553213164,Anne of Windy Poplars,Lucy Maud Montgomery,0081243127,,,,,,0.6462,0.0,0.0,False,False,False,-25,REJEITAR
13364202,"At Road's End (Pre-Aztec series, Prequel)","At Road's End (Pre-Aztec series, Prequel)",,,At Road's End,Zoe Saadia,,,,,,,0.5098,0.0,0.0,False,False,False,-17,REJEITAR
22417,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)","Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",1563894815,9781563894817,Transmetropolitan,Warren Ellis,1563894459,9781563894459,,,,,0.4595,0.0,0.0,False,False,False,-17,REJEITAR
6414121,Origin,Origin,,,Izvori totalitarizma,Hannah Arendt,8690185925,9788690185924,,,,,0.3077,0.0,0.0,False,False,False,-25,REJEITAR
569109,"Full Moon O Sagashite, Vol. 2","Full Moon O Sagashite, Vol. 2",1421500361,9781421500362,Full moon O Sagashite.,"Arina Tanemura (種村, 有菜, たねむら ありな)",97811421500362,,,,,,0.875,0.0,0.0,False,False,False,22,BAIXO
24244297,Two Birds with One Stone (Marsden-Lacey Mystery #1),Two Birds with One Stone (Marsden-Lacey Mystery #1),,,Two Birds with One Stone,Sigrid Vansandt,1515260453,9798712753925,,,,,0.6667,0.0,0.0,False,False,False,-25,REJEITAR
29840196,Weightless,Weightless,,,Weightless World,Diane Coyle,0262531666,9780585178035,,,,,0.7692,0.0,0.0,False,False,False,5,BAIXO
16163690,"Own the Wind (Chaos, #1)","Own the Wind (Chaos, #1)",,,Own the Wind,alexa riley,1455534196,9781455599257,,,,,0.75,0.0,0.0,False,False,False,13,BAIXO
17306293,"Shift (Shift, #1-3; Silo, #2)","Shift (Shift, #1-3; Silo, #2)",,,Night Shift,Stephen King,0606351809,9780606351805,,,,,0.4848,0.0,0.0,False,False,False,-17,REJEITAR
22543678,Seaside Secrets (Seaside Summers #4; Love in Bloom #27),Seaside Secrets (Seaside Summers #4; Love in Bloom #27),,,Seaside Secrets,Dana Mentink,0373677510,9781474048873,,,,,0.4615,0.0,0.0,False,False,False,-17,REJEITAR
16286716,"Out-Of-Style: A Modern Perspective of How, Why and When Vintage Fashions Evolved","Out-Of-Style: A Modern Perspective of How, Why and When Vintage Fashions Evolved",098357619X,9780983576198,Out-of-style,Betty Kreisel Shubert,,9780983576167,,,,,0.2667,0.0,0.0,False,False,False,-17,REJEITAR
17978680,Unteachable,Unteachable,,,Bilgisavarlar,Gordon Korman,9752209319,9789752209312,,,,,0.25,0.0,0.0,False,False,False,-25,REJEITAR
8312956,"Rush of Darkness (Primal Instinct, #7)","Rush of Darkness (Primal Instinct, #7)",,,Rush of Darkness,Rhyannon Byrd,037377558X,9780373775583,,,,,0.64,0.0,0.0,False,False,False,-17,REJEITAR
10400575,"Witch Song (Witch Song, #1)","Witch Song (Witch Song, #1)",1936850168,9781936850167,Witch song,Amber Argyle,2371020192,9782371020191,,,,,0.6061,0.0,0.0,False,False,False,-17,REJEITAR
